PRACT_ID,FacCode,Current_status,Status_category,Primary_facility,Department_name,Section_Name
5189,CHH,Active,Active with Privileges,FALSE,Medicine,Internal Medicine
5486,CHH,Active,Active with Privileges,FALSE,Emergency Medicine,
5508,CHH,Active,Active with Privileges,FALSE,Medicine,Internal Medicine
6829,CHH,Active,Active with Privileges,TRUE,Medicine,Cardiology
7022,CHH,Active,Active with Privileges,FALSE,Medicine,Internal Medicine
7448,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
8059,CHH,Active,Affiliate,TRUE,Medicine,Neurology
8123,CHH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
8629,CHH,Active,Consulting,TRUE,Medicine,Neurology
9113,CHH,Active,Active with Privileges,FALSE,Surgery,Obstetrics & Gynecology
9597,CHH,Active,Active with Privileges,FALSE,Medicine,Internal Medicine
9863,CHH,Active,Active with Privileges,FALSE,Medicine,Internal Medicine
9963,CHH,Active,Active with Privileges,FALSE,Medicine,Internal Medicine
10160,CHH,Active,Active with Privileges,FALSE,Medicine,Internal Medicine
10457,CHH,Active,AHP- Active,FALSE,Emergency Medicine,
10592,CHH,Active,Active with Privileges,FALSE,Medicine,Internal Medicine
10688,CHH,Active,Active with Privileges,FALSE,Emergency Medicine,
50013,CHH,Active,Consulting,FALSE,Medicine,Neurology
50015,CHH,Active,Active with Privileges,TRUE,Surgery,Plastic Surgery
50021,CHH,Active,Consulting,TRUE,Radiology,Telemedicine
50053,CHH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine
50070,CHH,Active,Active with Privileges,TRUE,Medicine,Cardiology
50083,CHH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
50091,CHH,Active,Courtesy,TRUE,Anesthesiology,
50109,CHH,Active,Affiliate,TRUE,Surgery,Ophthalmology
50133,CHH,Active,AHP- Active,TRUE,Medicine,
50214,CHH,Active,Active with Privileges,TRUE,Medicine,Hematology and Oncology
50219,CHH,Active,Active with Privileges,TRUE,Emergency Medicine,
50225,CHH,Active,Active with Privileges,TRUE,Radiology,Radiation Oncology
50231,CHH,Active,Active with Privileges,TRUE,Surgery,General Surgery
50258,CHH,Active,Active with Privileges,TRUE,Surgery,
50259,CHH,Active,AHP- Active,TRUE,Anesthesiology,
50264,CHH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine
50272,CHH,Active,AHP- Active,TRUE,Surgery,Neurologic Surgery
50273,CHH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
50279,CHH,Active,Active with Privileges,TRUE,Obstetrics & Gynecology,
50285,CHH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
50286,CHH,Active,Affiliate,TRUE,Medicine,Internal Medicine
50300,CHH,Active,Active with Privileges,TRUE,Surgery,General Surgery
50301,CHH,Active,Active with Privileges,FALSE,Emergency Medicine,
50306,CHH,Active,AHP- Active,FALSE,Anesthesiology,
50314,CHH,Active,Consulting,TRUE,Medicine,Neurology
50316,CHH,Active,Active with Privileges,TRUE,Medicine,Nephrology
50358,CHH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine
50360,CHH,Active,Active with Privileges,TRUE,Surgery,Plastic Surgery
50375,CHH,Active,AHP- Active,FALSE,Anesthesiology,
50394,CHH,Active,Active with Privileges,TRUE,Medicine,Cardiology
50402,CHH,Active,Active with Privileges,TRUE,Medicine,Nephrology
50409,CHH,Active,Active with Privileges,TRUE,Medicine,Cardiology
50418,CHH,Active,Affiliate,TRUE,Medicine,Dermatology
50430,CHH,Active,Affiliate,TRUE,Medicine,Internal Medicine
50431,CHH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine
50439,CHH,Active,AHP- Active,TRUE,Surgery,General Surgery
50450,CHH,Active,AHP- Active,TRUE,Anesthesiology,
50464,CHH,Active,Active with Privileges,TRUE,Emergency Medicine,
50470,CHH,Active,Active with Privileges,TRUE,Radiology,
50488,CHH,Active,Courtesy,TRUE,Medicine,Dermatology
50496,CHH,Active,Affiliate,TRUE,Surgery,Ophthalmology
50512,CHH,Active,AHP- Active,TRUE,Surgery,
50528,CHH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
50537,CHH,Active,Active with Privileges,TRUE,Surgery,Urology
50540,CHH,Active,Consulting,TRUE,Radiology,Telemedicine
50548,CHH,Active,Consulting,TRUE,Surgery,Neurologic Surgery
50569,CHH,Active,Active with Privileges,TRUE,Anesthesiology,
50596,CHH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
50598,CHH,Active,Courtesy,TRUE,Radiology,
50612,CHH,Active,Affiliate,TRUE,Medicine,Internal Medicine
50620,CHH,Active,Affiliate,TRUE,Surgery,Ophthalmology
50641,CHH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
50644,CHH,Active,Active with Privileges,TRUE,Medicine,Physical Medicine & Rehabilitation
50682,CHH,Active,Active with Privileges,TRUE,Surgery,Neurologic Surgery
50701,CHH,Active,Temporary Privileges,TRUE,Surgery,General Surgery
50714,CHH,Active,Active with Privileges,TRUE,Medicine,Psychiatry
50718,CHH,Active,Affiliate,TRUE,Medicine,Dermatology
50730,CHH,Active,Active with Privileges,TRUE,Emergency Medicine,
50766,CHH,Active,Active with Privileges,TRUE,Medicine,Cardiology
50773,CHH,Active,Active with Privileges,TRUE,Medicine,Family Practice
50784,CHH,Active,Courtesy,TRUE,Medicine,Physical Medicine & Rehabilitation
50813,CHH,Active,Active with Privileges,TRUE,Emergency Medicine,
50815,CHH,Active,Active with Privileges,TRUE,Medicine,Neurology
50816,CHH,Active,Active with Privileges,TRUE,Medicine,Neurology
50819,CHH,Active,Courtesy,TRUE,Medicine,Cardiology
50843,CHH,Active,Active with Privileges,FALSE,Anesthesiology,
50891,CHH,Active,Consulting,TRUE,Medicine,Psychiatry
50892,CHH,Active,Active with Privileges,TRUE,Anesthesiology,
50923,CHH,Active,Active with Privileges,FALSE,Emergency Medicine,
50927,CHH,Active,Active with Privileges,TRUE,Medicine,Psychiatry
50933,CHH,Active,Courtesy,TRUE,Medicine,Cardiology
50943,CHH,Active,Active with Privileges,TRUE,Medicine,Cardiology
50944,CHH,Active,Consulting,TRUE,Radiology,Telemedicine
50950,CHH,Active,Courtesy,TRUE,Surgery,Urology
50967,CHH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
50994,CHH,Active,AHP- Active,TRUE,Anesthesiology,
51005,CHH,Active,Consulting,TRUE,Radiology,Radiation Oncology
51027,CHH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
51032,CHH,Active,Affiliate,TRUE,Surgery,Ophthalmology
51054,CHH,Active,Active with Privileges,TRUE,Medicine,Infectious Diseases
51059,CHH,Active,Affiliate,TRUE,Medicine,Physical Medicine & Rehabilitation
51065,CHH,Active,Affiliate,TRUE,Medicine,Psychiatry
51068,CHH,Active,Courtesy,TRUE,Medicine,Infectious Diseases
51081,CHH,Active,Active with Privileges,TRUE,Emergency Medicine,
51084,CHH,Active,AHP- Active,FALSE,Anesthesiology,
51103,CHH,Active,Courtesy,TRUE,Medicine,Psychiatry
51108,CHH,Active,Active with Privileges,FALSE,Anesthesiology,
51117,CHH,Active,Consulting,TRUE,Medicine,Neurology
51123,CHH,Active,Affiliate,TRUE,Surgery,Ophthalmology
51144,CHH,Active,Active with Privileges,TRUE,Surgery,Urology
51188,CHH,Active,AHP- Active,FALSE,Anesthesiology,
51221,CHH,Active,Affiliate,TRUE,Medicine,Neurology
51245,CHH,Active,Active with Privileges,TRUE,Medicine,Physical Medicine & Rehabilitation
51275,CHH,Active,Consulting,FALSE,Medicine,Neurology
51277,CHH,Active,Consulting,TRUE,Radiology,Radiation Oncology
51279,CHH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
51309,CHH,Active,Active with Privileges,TRUE,Surgery,General Surgery
51314,CHH,Active,Active with Privileges,TRUE,Surgery,Neurologic Surgery
51325,CHH,Active,Active with Privileges,TRUE,Medicine,Nephrology
51345,CHH,Active,Active with Privileges,TRUE,Medicine,Infectious Diseases
51360,CHH,Active,Active with Privileges,TRUE,Medicine,Physical Medicine & Rehabilitation
51373,CHH,Active,Affiliate,TRUE,Medicine,Internal Medicine
51384,CHH,Active,Courtesy,TRUE,Surgery,Podiatric Surgery
51398,CHH,Active,Affiliate,TRUE,Surgery,Ophthalmology
51405,CHH,Active,Active with Privileges,FALSE,Anesthesiology,
51408,CHH,Active,Active with Privileges,TRUE,Medicine,Cardiology
51418,CHH,Active,Courtesy,TRUE,Medicine,Cardiology
51463,CHH,Active,Active with Privileges,TRUE,Medicine,Cardiology
51478,CHH,Active,Active with Privileges,TRUE,Medicine,Cardiology
51500,CHH,Active,Active with Privileges,TRUE,Medicine,Neurology
51526,CHH,Active,Active with Privileges,TRUE,Medicine,Neurology
51556,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
51558,CHH,Active,Active with Privileges,TRUE,Surgery,General Surgery
51568,CHH,Active,Locum Tenens,TRUE,Emergency Medicine,
51569,CHH,Active,Courtesy,TRUE,Surgery,Plastic Surgery
51577,CHH,Active,Consulting,TRUE,Radiology,Telemedicine
51584,CHH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
51585,CHH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
51591,CHH,Active,Active with Privileges,TRUE,Medicine,Physical Medicine & Rehabilitation
51598,CHH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
51599,CHH,Active,Active with Privileges,FALSE,Medicine,Physical Medicine & Rehabilitation
51615,CHH,Active,Courtesy,TRUE,Pathology and Laboratory Medicine,
51622,CHH,Active,Active with Privileges,TRUE,Medicine,Cardiology
51645,CHH,Active,Active with Privileges,TRUE,Emergency Medicine,
51646,CHH,Active,AHP- Active,TRUE,Medicine,Cardiology
51662,CHH,Active,Courtesy,TRUE,Medicine,Dermatology
51702,CHH,Active,AHP- Active,FALSE,Emergency Medicine,
51712,CHH,Active,AHP- Active,TRUE,Anesthesiology,
51726,CHH,Active,Active with Privileges,TRUE,Medicine,Neurology
51731,CHH,Active,Courtesy,TRUE,Surgery,General Surgery
51735,CHH,Active,Courtesy,TRUE,Surgery,Orthopaedic Surgery
51764,CHH,Active,Active with Privileges,TRUE,Medicine,Family Practice
51808,CHH,Active,AHP- Active,TRUE,Anesthesiology,
51814,CHH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
51821,CHH,Active,Active with Privileges,TRUE,Surgery,General Surgery
51822,CHH,Active,Courtesy,TRUE,Medicine,Internal Medicine
51839,CHH,Active,Active with Privileges,TRUE,Medicine,Hematology and Oncology
51851,CHH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine
51866,CHH,Active,AHP- Active,TRUE,Surgery,
51869,CHH,Active,Consulting,FALSE,Medicine,Neurology
51882,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
51884,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
51943,CHH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
51963,CHH,Active,Active with Privileges,FALSE,Anesthesiology,
51984,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
51986,CHH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
51999,CHH,Active,Affiliate,TRUE,Medicine,Internal Medicine
52023,CHH,Active,AHP- Active,TRUE,Surgery,Orthopaedic Surgery
52041,CHH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
52044,CHH,Active,Active with Privileges,TRUE,Medicine,Infectious Diseases
52060,CHH,Active,AHP- Active,TRUE,Anesthesiology,
52070,CHH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
52095,CHH,Active,Active with Privileges,TRUE,Surgery,Neurologic Surgery
52105,CHH,Active,Affiliate,TRUE,Medicine,Internal Medicine
52121,CHH,Active,Active with Privileges,TRUE,Medicine,Nephrology
52139,CHH,Active,Active with Privileges,TRUE,Surgery,Urology
52141,CHH,Active,Active with Privileges,TRUE,Emergency Medicine,
52150,CHH,Active,Consulting,TRUE,Radiology,Radiation Oncology
52156,CHH,Active,AHP- Active,TRUE,Anesthesiology,
52159,CHH,Active,AHP- Active,TRUE,Surgery,
52188,CHH,Active,Active with Privileges,TRUE,Medicine,Family Practice
52201,CHH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine
52210,CHH,Active,AHP- Active,TRUE,Medicine,Psychiatry
52235,CHH,Active,Active with Privileges,TRUE,Surgery,Urology
52238,CHH,Active,AHP- Active,TRUE,Anesthesiology,
52243,CHH,Active,Active with Privileges,FALSE,Emergency Medicine,
52245,CHH,Active,Active with Privileges,FALSE,Anesthesiology,
52269,CHH,Active,Active with Privileges,TRUE,Surgery,Urology
52270,CHH,Active,Active with Privileges,TRUE,Surgery,General Surgery
52283,CHH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
52304,CHH,Active,Active with Privileges,TRUE,Radiology,
52348,CHH,Active,Courtesy,TRUE,Surgery,Otolaryngology
52380,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
52381,CHH,Active,AHP- Active,FALSE,Medicine,Hematology and Oncology
52393,CHH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine
52403,CHH,Active,Active with Privileges,TRUE,Radiology,
52406,CHH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
52408,CHH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
52419,CHH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine
52436,CHH,Active,Active with Privileges,TRUE,Surgery,Plastic Surgery
52440,CHH,Active,AHP- Active,TRUE,Emergency Medicine,
52475,CHH,Active,Active with Privileges,TRUE,Medicine,Neurology
52484,CHH,Active,AHP- Active,TRUE,Anesthesiology,
52494,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
52530,CHH,Active,AHP- Active,TRUE,Anesthesiology,
52535,CHH,Active,Active with Privileges,TRUE,Emergency Medicine,
52540,CHH,Active,Courtesy,TRUE,Medicine,Hematology and Oncology
52546,CHH,Active,Active with Privileges,TRUE,Medicine,Endocrinology & Metabolism
52651,CHH,Active,Affiliate,TRUE,Medicine,Internal Medicine
52681,CHH,Active,Affiliate,TRUE,Medicine,Internal Medicine
52713,CHH,Active,Affiliate,TRUE,Surgery,Podiatric Surgery
52723,CHH,Active,AHP- Active,TRUE,Surgery,Orthopaedic Surgery
52789,CHH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
52791,CHH,Active,Active with Privileges,TRUE,Medicine,Family Practice
52813,CHH,Active,Affiliate,TRUE,Medicine,Internal Medicine
52834,CHH,Active,AHP- Active,TRUE,Emergency Medicine,
52858,CHH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
52859,CHH,Active,Active with Privileges,TRUE,Medicine,Family Practice
52860,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
52862,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
52887,CHH,Active,Active with Privileges,TRUE,Medicine,Hematology and Oncology
52902,CHH,Active,AHP- Active,TRUE,Anesthesiology,
52915,CHH,Active,AHP- Active,TRUE,Medicine,
52924,CHH,Active,Active with Privileges,TRUE,Medicine,Physical Medicine & Rehabilitation
52947,CHH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
52967,CHH,Active,Affiliate,TRUE,Medicine,Internal Medicine
52969,CHH,Active,Active with Privileges,TRUE,Radiology,
52972,CHH,Active,Active with Privileges,TRUE,Medicine,Family Practice
52993,CHH,Active,Affiliate,TRUE,Medicine,Internal Medicine
53010,CHH,Active,Consulting,FALSE,Medicine,Neurology
53027,CHH,Active,Active with Privileges,TRUE,Medicine,Infectious Diseases
53031,CHH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
53075,CHH,Active,Active with Privileges,TRUE,Medicine,Hematology and Oncology
53080,CHH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
53092,CHH,Active,AHP- Active,TRUE,Anesthesiology,
53100,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
53110,CHH,Active,Active with Privileges,TRUE,Surgery,Neurologic Surgery
53123,CHH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
53139,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
53148,CHH,Active,Affiliate,TRUE,Surgery,Oral and Maxillofacial Surgery
53150,CHH,Active,Affiliate,TRUE,Surgery,Oral and Maxillofacial Surgery
53204,CHH,Active,Active with Privileges,TRUE,Medicine,Nephrology
53210,CHH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
53212,CHH,Active,Courtesy,TRUE,Medicine,Internal Medicine
53213,CHH,Active,Active with Privileges,TRUE,Emergency Medicine,
53223,CHH,Active,Affiliate,TRUE,Surgery,Ophthalmology
53226,CHH,Active,Active with Privileges,TRUE,Medicine,Cardiology
53249,CHH,Active,AHP- Active,TRUE,Medicine,
53252,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
53268,CHH,Active,Affiliate,TRUE,Medicine,Cardiology
53272,CHH,Active,Affiliate,TRUE,Medicine,Internal Medicine
53281,CHH,Active,Affiliate,TRUE,Pediatrics,
53320,CHH,Active,Active with Privileges,TRUE,Medicine,Neurology
53351,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
53363,CHH,Active,AHP- Active,TRUE,Anesthesiology,
53364,CHH,Active,Affiliate,TRUE,Surgery,Ophthalmology
53365,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
53369,CHH,Active,AHP- Active,TRUE,Anesthesiology,
53372,CHH,Active,Active with Privileges,TRUE,Radiology,
53373,CHH,Active,AHP- Active,TRUE,Medicine,Palliative Medicine
53381,CHH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
53395,CHH,Active,AHP- Active,TRUE,Emergency Medicine,
53401,CHH,Active,Affiliate,TRUE,Surgery,Orthopaedic Surgery
53441,CHH,Active,Active with Privileges,TRUE,Medicine,Family Practice
53453,CHH,Active,Active with Privileges,TRUE,Surgery,Otolaryngology
53456,CHH,Active,AHP- Active,FALSE,Anesthesiology,
53457,CHH,Active,AHP- Active,TRUE,Surgery,
53470,CHH,Active,Active with Privileges,FALSE,Emergency Medicine,
53482,CHH,Active,AHP- Active,TRUE,Surgery,
53508,CHH,Active,Affiliate,TRUE,Medicine,Internal Medicine
53509,CHH,Active,AHP- Active,FALSE,Anesthesiology,
53510,CHH,Active,Active with Privileges,TRUE,Anesthesiology,
53518,CHH,Active,Consulting,TRUE,Radiology,Radiation Oncology
53547,CHH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
53548,CHH,Active,AHP- Active,FALSE,Anesthesiology,
53565,CHH,Active,Active with Privileges,TRUE,Medicine,Cardiology
53580,CHH,Active,Active with Privileges,TRUE,Surgery,Otolaryngology
53586,CHH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
53588,CHH,Active,AHP- Active,FALSE,Anesthesiology,
53593,CHH,Active,AHP- Active,FALSE,Anesthesiology,
53594,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
53621,CHH,Active,Active with Privileges,TRUE,Surgery,Plastic Surgery
53662,CHH,Active,Active with Privileges,TRUE,Medicine,Hematology and Oncology
53676,CHH,Active,AHP- Active,TRUE,Medicine,Cardiology
53689,CHH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
53700,CHH,Active,Affiliate,TRUE,Medicine,
53730,CHH,Active,Courtesy,TRUE,Surgery,Plastic Surgery
53733,CHH,Active,Consulting,FALSE,Medicine,
53734,CHH,Active,Active with Privileges,TRUE,Medicine,Nephrology
53797,CHH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
53809,CHH,Active,Active with Privileges,FALSE,Emergency Medicine,
53832,CHH,Active,Active with Privileges,TRUE,Pathology and Laboratory Medicine,
53863,CHH,Active,Active with Privileges,TRUE,Emergency Medicine,
53868,CHH,Active,Active with Privileges,TRUE,Emergency Medicine,
53871,CHH,Active,Active with Privileges,TRUE,Surgery,Otolaryngology
53877,CHH,Active,Active with Privileges,TRUE,Medicine,Family Practice
53895,CHH,Active,Active with Privileges,TRUE,Surgery,General Surgery
53904,CHH,Active,Active with Privileges,TRUE,Surgery,Neurologic Surgery
53915,CHH,Active,Consulting,FALSE,Medicine,Neurology
53917,CHH,Active,Courtesy,TRUE,Medicine,
53931,CHH,Active,Affiliate,TRUE,Medicine,Family Practice
53937,CHH,Active,Active with Privileges,TRUE,Medicine,Family Practice
53951,CHH,Active,Active with Privileges,TRUE,Surgery,Otolaryngology
53953,CHH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
